-0.09836,-0.0882488889,-0.07811,-0.0679314286,-0.0576933333,-0.04736,-0.03686,-0.0260266667,-0.01436,0.01564,0.0273066667,0.03814,0.04864,0.0589733333,0.0692114286,0.07939,0.0895288889,0.09964
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,0.0039733333,0.00564,-0.00436,-0.0026933333,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,0.0039733333,0.00564,-0.00436,-0.0026933333,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,0.0039733333,0.00564,-0.00436,-0.0026933333,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,0.0039733333,,,-0.0026933333,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,0.0039733333,,,-0.0026933333,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,0.0039733333,,,-0.0026933333,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,0.0039733333,,,-0.0026933333,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,0.0039733333,,,-0.0026933333,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,,,,,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,,,,,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,,,,,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,,,,,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,,,,,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,,,,,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,0.00314,,,,,-0.00186,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
0.00164,0.0017511111,0.00189,0.0020685714,0.0023066667,0.00264,,,,,,,-0.00136,-0.0010266667,-0.0007885714,-0.00061,-0.0004711111,-0.00036
